Date,Time,Open,High,Low,Close,Volume,Close_diff,h_l_diff,o_c_diff,Open_1,Open_2,Open_3,Open_4,Open_5,Open_6,Open_7,Open_8,Open_9,Open_10,High_1,High_2,High_3,High_4,High_5,High_6,High_7,High_8,High_9,High_10,Low_1,Low_2,Low_3,Low_4,Low_5,Low_6,Low_7,Low_8,Low_9,Low_10,Close_1,Close_2,Close_3,Close_4,Close_5,Close_6,Close_7,Close_8,Close_9,Close_10,h_l_diff_1,h_l_diff_2,h_l_diff_3,h_l_diff_4,h_l_diff_5,h_l_diff_6,h_l_diff_7,h_l_diff_8,h_l_diff_9,h_l_diff_10,o_c_diff_1,o_c_diff_2,o_c_diff_3,o_c_diff_4,o_c_diff_5,o_c_diff_6,o_c_diff_7,o_c_diff_8,o_c_diff_9,o_c_diff_10,Open_daily_mean,High_daily_mean,Low_daily_mean,Close_daily_mean,h_l_diff_daily_mean,o_c_diff_daily_mean,class_column
2017-05-17,19:00:00,955.6816,958.88,953.52,957.569,260780,1.8289999999999509,5.360000000000014,-1.887399999999957,2.751600000000053,-1.738399999999956,0.9815999999999576,-11.298400000000015,-10.083399999999983,-12.341599999999971,-11.42840000000001,-10.84839999999997,-8.998399999999947,-5.318399999999997,2.0,-0.7599999999999909,-1.515700000000038,-8.42999999999995,-9.039999999999964,-9.860000000000014,-11.17999999999995,-8.970000000000027,-9.32000000000005,-6.600000000000023,2.409999999999968,1.4549999999999272,0.7799999999999727,-12.029999999999973,-12.050000000000068,-12.220000000000027,-12.740000000000009,-11.600000000000023,-9.659999999999968,-7.389999999999986,1.8289999999999509,4.828999999999951,0.6889999999999645,-8.50100000000009,-9.371000000000095,-8.211000000000013,-10.415500000000065,-9.716000000000008,-9.071000000000026,-7.100999999999999,-0.40999999999996817,-2.214999999999918,-2.2957000000000107,3.6000000000000227,3.0100000000001046,2.3600000000000136,1.5600000000000591,2.6299999999999955,0.33999999999991815,0.7899999999999636,0.9226000000001022,-6.567399999999907,0.2925999999999931,-2.797399999999925,-0.7123999999998887,-4.1305999999999585,-1.012899999999945,-1.1323999999999614,0.07260000000007949,1.7826000000000022,953.9154,955.6149999999999,949.8149999999999,951.107275,5.799999999999983,2.8081250000000466,1
2017-05-17,20:00:00,957.63,958.3,953.52,953.7801,181523,-3.7889000000000124,4.779999999999973,3.849900000000048,1.9483999999999924,4.7000000000000455,0.21000000000003638,2.92999999999995,-9.350000000000023,-8.134999999999991,-10.393199999999979,-9.480000000000018,-8.899999999999977,-7.0499999999999545,-0.5800000000000409,1.419999999999959,-1.3400000000000318,-2.095700000000079,-9.009999999999991,-9.620000000000005,-10.440000000000055,-11.759999999999991,-9.550000000000068,-9.900000000000091,0.0,2.409999999999968,1.4549999999999272,0.7799999999999727,-12.029999999999973,-12.050000000000068,-12.220000000000027,-12.740000000000009,-11.600000000000023,-9.659999999999968,-3.7889000000000124,-1.9599000000000615,1.0400999999999385,-3.099900000000048,-12.289900000000102,-13.159900000000107,-11.999900000000025,-14.204400000000078,-13.50490000000002,-12.859900000000039,-0.5800000000000409,-0.9900000000000091,-2.794999999999959,-2.8757000000000517,3.019999999999982,2.4300000000000637,1.7799999999999727,0.9800000000000182,2.0499999999999545,-0.24000000000012278,5.737300000000005,6.659900000000107,-0.8300999999999021,6.029899999999998,2.9399000000000797,5.024900000000116,1.6067000000000462,4.72440000000006,4.604900000000043,5.809900000000084,953.9154,955.6149999999999,949.8149999999999,951.107275,5.799999999999983,2.8081250000000466,-1
2017-05-17,21:00:00,953.71,955.55,948.1,948.29,467770,-5.490099999999984,7.449999999999932,5.420000000000073,-3.919999999999959,-1.9715999999999667,0.7800000000000864,-3.7099999999999227,-0.9900000000000091,-13.269999999999982,-12.05499999999995,-14.313199999999938,-13.399999999999977,-12.819999999999936,-2.75,-3.330000000000041,-1.330000000000041,-4.090000000000032,-4.845700000000079,-11.759999999999991,-12.370000000000005,-13.190000000000055,-14.509999999999991,-12.300000000000068,-5.419999999999959,-5.419999999999959,-3.009999999999991,-3.965000000000032,-4.639999999999986,-17.449999999999932,-17.470000000000027,-17.639999999999986,-18.159999999999968,-17.019999999999982,-5.490099999999984,-9.278999999999996,-7.4500000000000455,-4.4500000000000455,-8.590000000000032,-17.780000000000086,-18.65000000000009,-17.49000000000001,-19.694500000000062,-18.995000000000005,2.669999999999959,2.089999999999918,1.67999999999995,-0.125,-0.2057000000000926,5.689999999999941,5.100000000000023,4.449999999999932,3.6499999999999773,4.719999999999914,1.570100000000025,7.30740000000003,8.230000000000132,0.7400000000001228,7.600000000000023,4.510000000000105,6.595000000000141,3.176800000000071,6.294500000000085,6.175000000000068,953.9154,955.6149999999999,949.8149999999999,951.107275,5.799999999999983,2.8081250000000466,-1
2017-05-17,22:00:00,948.64,949.73,944.12,944.79,1090407,-3.5,5.610000000000014,3.8500000000000227,-5.07000000000005,-8.990000000000009,-7.041600000000017,-4.289999999999964,-8.779999999999973,-6.060000000000059,-18.340000000000032,-17.125,-19.383199999999988,-18.470000000000027,-5.819999999999936,-8.569999999999936,-9.149999999999977,-7.149999999999977,-9.909999999999968,-10.665700000000015,-17.579999999999927,-18.18999999999994,-19.00999999999999,-20.329999999999927,-3.980000000000018,-9.399999999999977,-9.399999999999977,-6.990000000000009,-7.94500000000005,-8.620000000000005,-21.42999999999995,-21.450000000000045,-21.620000000000005,-22.139999999999986,-3.5,-8.990099999999984,-12.778999999999996,-10.950000000000045,-7.9500000000000455,-12.090000000000032,-21.280000000000086,-22.15000000000009,-20.99000000000001,-23.194500000000062,-1.8399999999999181,0.8300000000000409,0.25,-0.15999999999996817,-1.9649999999999181,-2.0457000000000107,3.8500000000000227,3.2600000000001046,2.6100000000000136,1.8100000000000591,-1.57000000000005,9.999999997489795e-05,5.73739999999998,6.660000000000082,-0.8299999999999272,6.029999999999973,2.9400000000000546,5.025000000000091,1.606800000000021,4.724500000000035,953.9154,955.6149999999999,949.8149999999999,951.107275,5.799999999999983,2.8081250000000466,-1
2017-05-18,16:00:00,944.8,955.0,944.76,951.845,650889,7.055000000000064,10.240000000000009,-7.045000000000073,-3.840000000000032,-8.910000000000082,-12.830000000000041,-10.881600000000049,-8.129999999999995,-12.620000000000005,-9.900000000000091,-22.180000000000064,-20.965000000000032,-23.22320000000002,5.269999999999982,-0.5499999999999545,-3.2999999999999545,-3.8799999999999955,-1.8799999999999955,-4.639999999999986,-5.3957000000000335,-12.309999999999945,-12.919999999999959,-13.740000000000009,0.6399999999999864,-3.340000000000032,-8.759999999999991,-8.759999999999991,-6.350000000000023,-7.305000000000064,-7.980000000000018,-20.789999999999964,-20.81000000000006,-20.980000000000018,7.055000000000064,3.5550000000000637,-1.9350999999999203,-5.723999999999933,-3.894999999999982,-0.8949999999999818,-5.034999999999968,-14.225000000000023,-15.095000000000027,-13.934999999999945,4.6299999999999955,2.7900000000000773,5.460000000000036,4.8799999999999955,4.470000000000027,2.6650000000000773,2.5842999999999847,8.480000000000018,7.8900000000001,7.240000000000009,-10.895000000000095,-12.465000000000146,-10.89490000000012,-5.157600000000116,-4.235000000000014,-11.725000000000023,-4.865000000000123,-7.955000000000041,-5.8700000000000045,-9.288200000000074,954.2399571428571,958.7614285714286,953.149557142857,956.1095999999999,5.611871428571411,-1.86964285714287,1
2017-05-18,17:00:00,951.87,959.66,951.7,955.21,543846,3.365000000000009,7.959999999999923,-3.340000000000032,7.07000000000005,3.230000000000018,-1.8400000000000318,-5.759999999999991,-3.8115999999999985,-1.0599999999999454,-5.5499999999999545,-2.830000000000041,-15.110000000000014,-13.894999999999982,4.659999999999968,9.92999999999995,4.110000000000014,1.3600000000000136,0.7799999999999727,2.7799999999999727,0.01999999999998181,-0.7357000000000653,-7.649999999999977,-8.259999999999991,6.940000000000055,7.580000000000041,3.6000000000000227,-1.8199999999999363,-1.8199999999999363,0.5900000000000318,-0.3650000000000091,-1.0399999999999636,-13.849999999999909,-13.870000000000005,3.365000000000009,10.420000000000073,6.920000000000073,1.4299000000000888,-2.3589999999999236,-0.5299999999999727,2.4700000000000273,-1.669999999999959,-10.860000000000014,-11.730000000000018,-2.2800000000000864,2.349999999999909,0.5099999999999909,3.17999999999995,2.599999999999909,2.189999999999941,0.3849999999999909,0.3042999999998983,6.199999999999932,5.610000000000014,3.705000000000041,-7.190000000000055,-8.760000000000105,-7.18990000000008,-1.452600000000075,-0.5299999999999727,-8.019999999999982,-1.1600000000000819,-4.25,-2.1649999999999636,954.2399571428571,958.7614285714286,953.149557142857,956.1095999999999,5.611871428571411,-1.86964285714287,1
2017-05-18,18:00:00,955.38,957.78,954.02,954.36,212850,-0.8500000000000227,3.759999999999991,1.0199999999999818,3.509999999999991,10.580000000000041,6.740000000000009,1.669999999999959,-2.25,-0.30160000000000764,2.4500000000000455,-2.0399999999999636,0.67999999999995,-11.600000000000023,-1.8799999999999955,2.7799999999999727,8.049999999999955,2.230000000000018,-0.5199999999999818,-1.1000000000000227,0.8999999999999773,-1.8600000000000136,-2.6157000000000608,-9.529999999999973,2.3199999999999363,9.259999999999991,9.899999999999977,5.919999999999959,0.5,0.5,2.909999999999968,1.9549999999999272,1.2799999999999727,-11.529999999999973,-0.8500000000000227,2.5149999999999864,9.57000000000005,6.07000000000005,0.579900000000066,-3.2089999999999463,-1.3799999999999955,1.6200000000000045,-2.519999999999982,-11.710000000000036,-4.199999999999932,-6.480000000000018,-1.8500000000000227,-3.689999999999941,-1.0199999999999818,-1.6000000000000227,-2.009999999999991,-3.814999999999941,-3.8957000000000335,2.0,4.360000000000014,8.065000000000055,-2.830000000000041,-4.400000000000091,-2.829900000000066,2.9073999999999387,3.830000000000041,-3.659999999999968,3.199999999999932,0.11000000000001364,954.2399571428571,958.7614285714286,953.149557142857,956.1095999999999,5.611871428571411,-1.86964285714287,-1
2017-05-18,19:00:00,954.5245,956.0,951.2069,955.43,295354,1.0699999999999363,4.793099999999981,-0.9054999999999609,-0.8555000000000064,2.6544999999999845,9.724500000000035,5.884500000000003,0.8144999999999527,-3.1055000000000064,-1.157100000000014,1.594500000000039,-2.89549999999997,-0.1755000000000564,-1.7799999999999727,-3.659999999999968,1.0,6.269999999999982,0.4500000000000455,-2.2999999999999545,-2.8799999999999955,-0.8799999999999955,-3.6399999999999864,-4.3957000000000335,-2.813099999999963,-0.49310000000002674,6.446900000000028,7.086900000000014,3.106899999999996,-2.313099999999963,-2.313099999999963,0.0969000000000051,-0.8581000000000358,-1.5330999999999904,1.0699999999999363,0.2199999999999136,3.5849999999999227,10.639999999999986,7.139999999999986,1.6499000000000024,-2.13900000000001,-0.3100000000000591,2.689999999999941,-1.4500000000000455,1.0330999999999904,-3.1668999999999414,-5.446900000000028,-0.8169000000000324,-2.6568999999999505,0.01310000000000855,-0.5669000000000324,-0.9769000000000005,-2.7818999999999505,-2.862600000000043,-1.9254999999999427,2.434500000000071,6.139500000000112,-4.755499999999984,-6.325500000000034,-4.755400000000009,0.981899999999996,1.9045000000000982,-5.585499999999911,1.274499999999989,954.2399571428571,958.7614285714286,953.149557142857,956.1095999999999,5.611871428571411,-1.86964285714287,1
2017-05-18,20:00:00,955.4502,959.04,954.46,957.75,158194,2.32000000000005,4.579999999999927,-2.2998000000000047,0.9257000000000062,0.07019999999999982,3.5801999999999907,10.65020000000004,6.810200000000009,1.740199999999959,-2.1798,-0.23140000000000782,2.5202000000000453,-1.9697999999999638,3.0399999999999636,1.259999999999991,-0.6200000000000045,4.039999999999964,9.309999999999945,3.490000000000009,0.7400000000000091,0.15999999999996817,2.159999999999968,-0.6000000000000227,3.2531000000000176,0.44000000000005457,2.759999999999991,9.700000000000045,10.340000000000032,6.360000000000014,0.9400000000000546,0.9400000000000546,3.3500000000000227,2.394999999999982,2.32000000000005,3.3899999999999864,2.5399999999999636,5.904999999999973,12.960000000000036,9.460000000000036,3.9699000000000524,0.18100000000004002,2.009999999999991,5.009999999999991,-0.21310000000005402,0.8199999999999363,-3.3799999999999955,-5.660000000000082,-1.0300000000000864,-2.8700000000000045,-0.20000000000004547,-0.7800000000000864,-1.1900000000000546,-2.9950000000000045,-1.3943000000000438,-3.3197999999999865,1.040200000000027,4.745200000000068,-6.1498000000000275,-7.7198000000000775,-6.149700000000053,-0.41240000000004784,0.5102000000000544,-6.979799999999955,954.2399571428571,958.7614285714286,953.149557142857,956.1095999999999,5.611871428571411,-1.86964285714287,1
2017-05-18,21:00:00,957.9,962.75,957.9,960.0222,413588,2.272199999999998,4.850000000000023,-2.1222000000000207,2.449799999999982,3.375499999999988,2.519999999999982,6.029999999999973,13.100000000000023,9.259999999999991,4.189999999999941,0.2699999999999818,2.218399999999974,4.970000000000027,3.7100000000000364,6.75,4.970000000000027,3.090000000000032,7.75,13.019999999999982,7.2000000000000455,4.4500000000000455,3.8700000000000045,5.8700000000000045,3.439999999999941,6.6930999999999585,3.8799999999999955,6.199999999999932,13.139999999999986,13.779999999999973,9.799999999999955,4.3799999999999955,4.3799999999999955,6.789999999999964,2.272199999999998,4.592200000000048,5.662199999999984,4.812199999999962,8.17719999999997,15.232200000000034,11.732200000000034,6.24210000000005,2.453200000000038,4.282199999999989,0.2700000000000955,0.05690000000004147,1.0900000000000318,-3.1099999999999,-5.389999999999986,-0.7599999999999909,-2.599999999999909,0.07000000000005002,-0.5099999999999909,-0.9199999999999591,0.177599999999984,-1.2167000000000598,-3.1422000000000025,1.217800000000011,4.922800000000052,-5.9722000000000435,-7.5422000000000935,-5.972100000000069,-0.23480000000006385,0.6878000000000384,954.2399571428571,958.7614285714286,953.149557142857,956.1095999999999,5.611871428571411,-1.86964285714287,1
