14 period RSI,MACD,SIGNAL,14 period STOCH %K,MFV,14 period ATR,MOM,14 period MFI,ROC,20 period CCI,VIm,VIp,ema50,ema21,ema15,ema5,normVol,close_shift,class_column
85.53486242337064,0.4763785942234904,0.341799828730928,90.01551491246475,18274035.21968661,1.5469674246651774,3.890000000000015,89.07759992976891,1.754385964912283,99.14389480688159,0.8305440354055329,1.2114736560879207,1.0084077366314688,1.0075943609912563,1.0069295849710005,1.0040814333109143,0.0,209.8,0
81.1810849342703,0.47269631502646803,0.3687373498016381,87.51941744522142,18274035.21968661,1.5691102818080347,3.530000000000001,89.07759992976891,1.6965584100824043,87.1224024366915,0.8210997091990079,1.153863354429354,1.0070837703143818,1.0062317348607677,1.00554423774389,1.002730361098971,0.0,212.03,1
89.33167307290763,0.6020244908772838,0.41646961303123914,100.0,18274035.21968661,1.7005388532366064,4.089997558593751,89.07759992976891,2.8922210899209047,141.525646431552,0.7643604055552086,1.1566730280354864,1.016547808032972,1.0154975231290049,1.0146422435129663,1.0110260376539961,0.0,212.3,0
89.90193715634884,0.7107018454134959,0.47639558993673614,92.05448354143032,18274035.21968661,1.7448245675223208,4.189297485351574,89.07759992976891,2.9233528869927765,152.41400478287886,0.73513505842074,1.2010026063607686,1.0166560685332988,1.0154242054586935,1.01441901158421,1.0101594794389885,0.0,212.2,0
88.02518226787456,0.7791621254385461,0.537834322486757,90.91940976163438,18274035.21968661,1.6319674246651772,3.169802856445301,89.07759992976891,2.0486666868219015,127.43813901561812,0.7540217008247386,1.2691755409124315,1.015150287460242,1.0137722748604518,1.0126526406149061,1.0080042327210852,0.0,212.25,0
88.15829131260739,0.825784565962266,0.5960960835541675,91.48694665153235,18274035.21968661,1.5126817103794639,3.0399932861328125,89.07759992976891,1.988988281398073,113.86489490571678,0.732263570570702,1.296540525011638,1.0144534316106222,1.0129459045189375,1.0117294183878327,1.0068217105145676,0.0,212.66,1
89.21677874745092,0.8790342569990628,0.6532105058082661,96.14074914869462,18274035.21968661,1.362853269740514,3.3200036621093716,83.05166643864001,1.7364968822913593,112.13325785257122,0.7783011287880264,1.276080481155042,1.0154525004804174,1.013801224795272,1.0124766497550939,1.0072621652917018,0.0,212.48,0
85.5992289476821,0.8977129884148951,0.7024745064946757,92.00887902330744,18274035.21968661,1.3342812744140633,2.2899975585937398,78.74648704456582,1.563019540745541,113.32892582131282,0.7526760325961441,1.2119923688182899,1.0137716239666617,1.012013756557157,1.0106170383470328,1.0053158398001685,0.0,210.4149932861328,-1
57.02971607310938,0.7612643384141791,0.7143022917996901,69.08982559525883,16024588.705592856,1.414994818987166,0.5449981689453125,46.83278171235069,0.5135172289327171,52.52082035490534,0.848056350485147,1.0413935413530737,1.0037083572758563,1.0020273827133526,1.0007285609955598,0.9962965733462817,4.199771522875407,209.9199981689453,-1
52.50589730636031,0.6122729394071484,0.6937996000970768,63.59598411704018,17547306.264616672,1.4567788330078133,0.0899981689453,31.017810834614536,-0.12845723836756004,-4.956798445560782,0.9791621490861153,0.9399369627484805,1.0012772441504043,0.9996924286278243,0.9985081270870659,0.9949683827583086,1.7514460702938077,209.98980712890625,0
53.07127372642549,0.4940647127912712,0.653701134917533,64.37077834524149,17508816.459277596,1.4401848999023446,0.029807128906242042,30.024956436165525,0.0570886808530439,-3.557347786519194,0.9914355300203196,0.9670190017243239,1.001529236598875,1.0000232317644262,0.9989341692117576,0.9960879187468945,1.0627867168281238,209.9600067138672,0
52.782416589085145,0.39416306175087357,0.6016361635637835,64.0400301206126,17411152.615114454,1.395304441615514,0.16000671386717613,12.06546165800566,0.06195811555410332,-15.339908895696464,1.024317437173648,0.9530734246924192,1.0013194304059747,0.999889002586826,0.998888867342057,0.9966257874403514,0.749296537153285,209.14999389648438,-1
45.52866368768604,0.25430432277786963,0.5320014289493659,55.04987676453255,17145847.465002757,1.4310176374162953,-2.880006103515626,13.038480605991637,-0.385790676088604,-58.322172597803885,1.0267053088637326,0.8949306779928263,0.9975765392820816,0.9962827659679493,0.9954252314727872,0.9939855886758766,1.1419540545797748,209.74000549316406,1
50.82935741128733,0.18447680002145717,0.4623618005320047,22.93987348439903,17548436.827073447,1.0638748674665177,-2.559994506835949,23.09021407048671,-0.028596047109603846,-46.261485061198,1.0339059519627245,1.2393552084365944,1.0003726945407478,0.9991498297072278,0.9983708334746926,0.99732650935197,1.07286018114875,210.22999572753906,1
54.76612715728567,0.16317145215847972,0.40243099242361957,33.85281261703245,18289737.694284737,1.0895890659877239,-1.9700042724609261,31.387481272168145,-0.848938486280686,-29.37998373592533,1.0127844455919421,0.8980614955984161,1.002587814350551,1.0013928038414752,1.0006489601202497,0.9997139767890153,1.0983239086445393,210.14,0
53.91235577991617,0.13810895492355257,0.3495010608420247,31.84845043197028,18289737.694284737,1.091017637416296,-2.1100000000000136,31.387481272168145,-1.0174281676872468,-28.740144062915448,1.0121125694051674,0.9256925968472576,1.0020639367295774,1.00090582062192,1.0002037656895284,0.9994054465315835,0.0,210.31,0
55.32901945624741,0.12936759176884038,0.3054307218776688,35.63464763019451,18289737.694284737,0.946017637416296,-2.3499999999999943,31.387481272168145,-0.8906691800188438,-21.277710454842488,1.1362863729706734,0.9354444515463395,1.002751388485404,1.0016132494756351,1.0009362988487978,1.0001781596962092,0.0,210.22,0
