Classifier type,Accuracy
DecisionTreeClassifier 1,0.453125
DecisionTreeClassifier 2,0.5
DecisionTreeClassifier 3,0.578125
RandomForestClassifier 4,0.671875
RandomForestClassifier 5,0.671875
GradientBoostingClassifier 1,0.609375
GradientBoostingClassifier 2,0.40625
Classifier type,Accuracy
GradientBoostingClassifier 1,0.671875
GradientBoostingClassifier 2,0.578125
GradientBoostingClassifier 3,0.578125
GradientBoostingClassifier 4,0.546875
