Classifier type,Accuracy
DecisionTreeClassifier 1,0.5390625
DecisionTreeClassifier 2,0.3359375
DecisionTreeClassifier 3,0.34375
RandomForestClassifier 4,0.546875
RandomForestClassifier 5,0.546875
GradientBoostingClassifier 1,0.421875
GradientBoostingClassifier 2,0.46875
Classifier type,Accuracy
GradientBoostingClassifier 1,0.5
GradientBoostingClassifier 2,0.625
GradientBoostingClassifier 3,0.515625
GradientBoostingClassifier 4,0.6484375
