Classifier type,Accuracy
DecisionTreeClassifier 1,0.29296875
DecisionTreeClassifier 2,0.30859375
DecisionTreeClassifier 3,0.33203125
RandomForestClassifier 4,0.42578125
RandomForestClassifier 5,0.42578125
GradientBoostingClassifier 1,0.1796875
GradientBoostingClassifier 2,0.23046875
Classifier type,Accuracy
GradientBoostingClassifier 1,0.33984375
GradientBoostingClassifier 2,0.33984375
GradientBoostingClassifier 3,0.40234375
GradientBoostingClassifier 4,0.375
