Classifier type,Accuracy
DecisionTreeClassifier 1,0.484375
DecisionTreeClassifier 2,0.51953125
DecisionTreeClassifier 3,0.46484375
RandomForestClassifier 4,0.640625
RandomForestClassifier 5,0.640625
GradientBoostingClassifier 1,0.619140625
GradientBoostingClassifier 2,0.482421875
Classifier type,Accuracy
GradientBoostingClassifier 1,0.443359375
GradientBoostingClassifier 2,0.328125
GradientBoostingClassifier 3,0.330078125
GradientBoostingClassifier 4,0.3359375
