Classifier type,Accuracy
DecisionTreeClassifier 1,0.50390625
DecisionTreeClassifier 2,0.537109375
DecisionTreeClassifier 3,0.509765625
RandomForestClassifier 4,0.640625
RandomForestClassifier 5,0.640625
GradientBoostingClassifier 1,0.60546875
GradientBoostingClassifier 2,0.509765625
Classifier type,Accuracy
GradientBoostingClassifier 1,0.60546875
GradientBoostingClassifier 2,0.486328125
GradientBoostingClassifier 3,0.486328125
GradientBoostingClassifier 4,0.46484375
