Classifier type,Accuracy
DecisionTreeClassifier 1,0.390625
DecisionTreeClassifier 2,0.3828125
DecisionTreeClassifier 3,0.38671875
RandomForestClassifier 4,0.42578125
RandomForestClassifier 5,0.42578125
GradientBoostingClassifier 1,0.4140625
GradientBoostingClassifier 2,0.328125
Classifier type,Accuracy
GradientBoostingClassifier 1,0.4140625
GradientBoostingClassifier 2,0.328125
GradientBoostingClassifier 3,0.3203125
GradientBoostingClassifier 4,0.328125
