Classifier type,Accuracy
DecisionTreeClassifier 1,0.3828125
DecisionTreeClassifier 2,0.2734375
DecisionTreeClassifier 3,0.34375
RandomForestClassifier 4,0.421875
RandomForestClassifier 5,0.421875
GradientBoostingClassifier 1,0.390625
GradientBoostingClassifier 2,0.421875
Classifier type,Accuracy
GradientBoostingClassifier 1,0.5234375
GradientBoostingClassifier 2,0.515625
GradientBoostingClassifier 3,0.4140625
GradientBoostingClassifier 4,0.4609375
